Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1;1;1;201;1001;1001;Agliè;;TO;0;0;2644;2011;13,1462;2017;2658;2017
1;1;1;201;1002;1002;Airasca;;TO;0;0;3819;2011;15,7393;2017;3671;2017
1;1;1;201;1003;1003;Ala di Stura;;TO;0;0;462;2011;46,3315;2017;446;2017
1;1;1;201;1004;1004;Albiano d'Ivrea;;TO;0;0;1791;2011;11,7314;2017;1681;2017
1;1;1;201;1005;1005;Alice Superiore;;TO;0;0;701;2011;7,3796;2017;722;2017
1;1;1;201;1006;1006;Almese;;TO;0;0;6303;2011;17,8756;2017;6412;2017
1;1;1;201;1007;1007;Alpette;;TO;0;0;277;2011;5,6261;2017;246;2017
1;1;1;201;1008;1008;Alpignano;;TO;0;0;16893;2011;11,9193;2017;17201;2017
1;1;1;201;1009;1009;Andezeno;;TO;0;0;1966;2011;7,4860;2017;2018;2017
1;1;1;201;1010;1010;Andrate;;TO;0;0;512;2011;9,3085;2017;490;2017
1;1;1;201;1011;1011;Angrogna;;TO;0;0;870;2011;38,8782;2017;865;2017
1;1;1;201;1012;1012;Arignano;;TO;0;0;1039;2011;8,1668;2017;1089;2017
1;1;1;201;1013;1013;Avigliana;;TO;0;0;12129;2011;23,2172;2017;12427;2017
1;1;1;201;1014;1014;Azeglio;;TO;0;0;1347;2011;9,9605;2017;1262;2017
1;1;1;201;1015;1015;Bairo;;TO;0;0;816;2011;7,0859;2017;794;2017
1;1;1;201;1016;1016;Balangero;;TO;0;0;3161;2011;13,0063;2017;3181;2017
1;1;1;201;1017;1017;Baldissero Canavese;;TO;0;0;534;2011;4,5064;2017;539;2017
1;1;1;201;1018;1018;Baldissero Torinese;;TO;0;0;3783;2011;15,4054;2017;3671;2017
1;1;1;201;1019;1019;Balme;;TO;0;0;95;2011;62,7105;2017;114;2017
1;1;1;201;1020;1020;Banchette;;TO;0;0;3280;2011;2,0289;2017;3224;2017
1;1;1;201;1021;1021;Barbania;;TO;0;0;1623;2011;12,8027;2017;1565;2017
1;1;1;201;1022;1022;Bardonecchia;;TO;0;0;3212;2011;132,2030;2017;3136;2017
1;1;1;201;1023;1023;Barone Canavese;;TO;0;0;599;2011;3,9864;2017;588;2017
1;1;1;201;1024;1024;Beinasco;;TO;0;0;18104;2011;6,7343;2017;17980;2017
1;1;1;201;1025;1025;Bibiana;;TO;0;0;3376;2011;18,5979;2017;3450;2017
1;1;1;201;1026;1026;Bobbio Pellice;;TO;0;0;566;2011;94,0819;2017;552;2017
1;1;1;201;1027;1027;Bollengo;;TO;0;0;2112;2011;14,2234;2017;2145;2017
1;1;1;201;1028;1028;Borgaro Torinese;;TO;0;0;11723;2011;11,1039;2017;11932;2017
1;1;1;201;1029;1029;Borgiallo;;TO;0;0;550;2011;6,9648;2017;586;2017
1;1;1;201;1030;1030;Borgofranco d'Ivrea;;TO;0;0;3643;2011;13,4189;2017;3638;2017
1;1;1;201;1031;1031;Borgomasino;;TO;0;0;835;2011;12,3712;2017;802;2017
1;1;1;201;1032;1032;Borgone Susa;;TO;0;0;2320;2011;4,9617;2017;2197;2017
1;1;1;201;1033;1033;Bosconero;;TO;0;0;3056;2011;10,9190;2017;3121;2017
1;1;1;201;1034;1034;Brandizzo;;TO;0;0;8402;2011;6,2914;2017;8601;2017
1;1;1;201;1035;1035;Bricherasio;;TO;0;0;4517;2011;22,7585;2017;4622;2017
1;1;1;201;1036;1036;Brosso;;TO;0;0;460;2011;11,1350;2017;406;2017
1;1;1;201;1037;1037;Brozolo;;TO;0;0;471;2011;8,9504;2017;444;2017
1;1;1;201;1038;1038;Bruino;;TO;0;0;8479;2011;5,5701;2017;8543;2017
1;1;1;201;1039;1039;Brusasco;;TO;0;0;1726;2011;14,3592;2017;1528;2017
1;1;1;201;1040;1040;Bruzolo;;TO;0;0;1545;2011;12,5598;2017;1534;2017
1;1;1;201;1041;1041;Buriasco;;TO;0;0;1405;2011;14,6868;2017;1365;2017
1;1;1;201;1042;1042;Burolo;;TO;0;0;1228;2011;5,4760;2017;1160;2017
1;1;1;201;1043;1043;Busano;;TO;0;0;1588;2011;5,0591;2017;1628;2017
1;1;1;201;1044;1044;Bussoleno;;TO;0;0;6363;2011;37,0661;2017;5942;2017
1;1;1;201;1045;1045;Buttigliera Alta;;TO;0;0;6386;2011;8,0973;2017;6433;2017
1;1;1;201;1046;1046;Cafasse;;TO;0;0;3511;2011;10,2312;2017;3408;2017
1;1;1;201;1047;1047;Caluso;;TO;0;0;7483;2011;39,4925;2017;7440;2017
1;1;1;201;1048;1048;Cambiano;;TO;0;0;6215;2011;14,1314;2017;6044;2017
1;1;1;201;1049;1049;Campiglione Fenile;;TO;0;0;1382;2011;11,0863;2017;1367;2017
1;1;1;201;1050;1050;Candia Canavese;;TO;0;0;1286;2011;9,1318;2017;1217;2017
1;1;1;201;1051;1051;Candiolo;;TO;0;0;5566;2011;11,8499;2017;5598;2017
1;1;1;201;1052;1052;Canischio;;TO;0;0;294;2011;11,9505;2017;275;2017
1;1;1;201;1053;1053;Cantalupa;;TO;0;0;2527;2011;11,1953;2017;2621;2017
1;1;1;201;1054;1054;Cantoira;;TO;0;0;554;2011;23,0319;2017;570;2017
1;1;1;201;1055;1055;Caprie;;TO;0;0;2116;2011;16,4078;2017;2078;2017
1;1;1;201;1056;1056;Caravino;;TO;0;0;995;2011;11,5371;2017;931;2017
1;1;1;201;1057;1057;Carema;;TO;0;0;772;2011;10,2579;2017;760;2017
1;1;1;201;1058;1058;Carignano;;TO;0;0;9156;2011;50,6790;2017;9347;2017
1;1;1;201;1059;1059;Carmagnola;;TO;0;0;28563;2011;95,7148;2017;28646;2017
1;1;1;201;1060;1060;Casalborgone;;TO;0;0;1820;2011;20,1250;2017;1867;2017
1;1;1;201;1061;1061;Cascinette d'Ivrea;;TO;0;0;1491;2011;2,1726;2017;1531;2017
1;1;1;201;1062;1062;Caselette;;TO;0;0;2931;2011;14,3136;2017;3055;2017
1;1;1;201;1063;1063;Caselle Torinese;;TO;0;0;13389;2011;23,5513;2017;13933;2017
1;1;1;201;1064;1064;Castagneto Po;;TO;0;0;1791;2011;11,4732;2017;1775;2017
1;1;1;201;1065;1065;Castagnole Piemonte;;TO;0;0;2193;2011;17,2796;2017;2237;2017
1;1;1;201;1066;1066;Castellamonte;;TO;0;0;9917;2011;38,7063;2017;9980;2017
1;1;1;201;1067;1067;Castelnuovo Nigra;;TO;0;0;417;2011;28,3756;2017;444;2017
1;1;1;201;1068;1068;Castiglione Torinese;;TO;0;0;6363;2011;14,1345;2017;6543;2017
1;1;1;201;1069;1069;Cavagnolo;;TO;0;0;2309;2011;12,3285;2017;2304;2017
1;1;1;201;1070;1070;Cavour;;TO;0;0;5568;2011;48,9591;2017;5484;2017
1;1;1;201;1071;1071;Cercenasco;;TO;0;0;1857;2011;13,1595;2017;1806;2017
1;1;1;201;1072;1072;Ceres;;TO;0;0;1056;2011;28,0516;2017;1038;2017
1;1;1;201;1073;1073;Ceresole Reale;;TO;0;0;159;2011;99,8147;2017;162;2017
1;1;1;201;1074;1074;Cesana Torinese;;TO;0;0;1007;2011;121,7001;2017;953;2017
1;1;1;201;1075;1075;Chialamberto;;TO;0;0;364;2011;35,4478;2017;348;2017
1;1;1;201;1076;1076;Chianocco;;TO;0;0;1700;2011;18,6134;2017;1612;2017
1;1;1;201;1077;1077;Chiaverano;;TO;0;0;2106;2011;12,0221;2017;2082;2017
1;1;1;201;1078;1078;Chieri;;TO;0;0;35962;2011;54,1975;2017;36440;2017
1;1;1;201;1079;1079;Chiesanuova;;TO;0;0;203;2011;4,1189;2017;230;2017
1;1;1;201;1080;1080;Chiomonte;;TO;0;0;932;2011;26,7549;2017;892;2017
1;1;1;201;1081;1081;Chiusa di San Michele;;TO;0;0;1691;2011;5,9165;2017;1652;2017
1;1;1;201;1082;1082;Chivasso;;TO;0;0;25914;2011;51,2378;2017;26898;2017
1;1;1;201;1083;1083;Ciconio;;TO;0;0;371;2011;3,1638;2017;394;2017
1;1;1;201;1084;1084;Cintano;;TO;0;0;261;2011;4,9345;2017;255;2017
1;1;1;201;1085;1085;Cinzano;;TO;0;0;375;2011;6,1962;2017;343;2017
1;1;1;201;1086;1086;Ciriè;;TO;0;0;18415;2011;17,7329;2017;18409;2017
1;1;1;201;1087;1087;Claviere;;TO;0;0;192;2011;2,6872;2017;208;2017
1;1;1;201;1088;1088;Coassolo Torinese;;TO;0;0;1550;2011;27,8788;2017;1520;2017
1;1;1;201;1089;1089;Coazze;;TO;0;0;3084;2011;56,5727;2017;3135;2017
1;1;1;201;1090;1090;Collegno;;TO;0;0;49083;2011;18,0993;2017;49550;2017
1;1;1;201;1091;1091;Colleretto Castelnuovo;;TO;0;0;347;2011;6,3321;2017;327;2017
1;1;1;201;1092;1092;Colleretto Giacosa;;TO;0;0;603;2011;4,5894;2017;580;2017
1;1;1;201;1093;1093;Condove;;TO;0;0;4670;2011;71,1131;2017;4604;2017
1;1;1;201;1094;1094;Corio;;TO;0;0;3330;2011;41,4914;2017;3224;2017
1;1;1;201;1095;1095;Cossano Canavese;;TO;0;0;522;2011;3,2384;2017;514;2017
1;1;1;201;1096;1096;Cuceglio;;TO;0;0;997;2011;6,8709;2017;992;2017
1;1;1;201;1097;1097;Cumiana;;TO;0;0;7825;2011;60,7335;2017;7904;2017
1;1;1;201;1098;1098;Cuorgnè;;TO;0;0;10084;2011;19,3134;2017;9712;2017
1;1;1;201;1099;1099;Druento;;TO;0;0;8436;2011;27,5395;2017;8787;2017
1;1;1;201;1100;1100;Exilles;;TO;0;0;266;2011;46,5474;2017;260;2017
1;1;1;201;1101;1101;Favria;;TO;0;0;5230;2011;14,8499;2017;5147;2017
1;1;1;201;1102;1102;Feletto;;TO;0;0;2269;2011;7,8931;2017;2267;2017
1;1;1;201;1103;1103;Fenestrelle;;TO;0;0;553;2011;49,4091;2017;519;2017
1;1;1;201;1104;1104;Fiano;;TO;0;0;2713;2011;12,0415;2017;2680;2017
1;1;1;201;1105;1105;Fiorano Canavese;;TO;0;0;837;2011;4,3457;2017;779;2017
1;1;1;201;1106;1106;Foglizzo;;TO;0;0;2331;2011;15,6427;2017;2318;2017
1;1;1;201;1107;1107;Forno Canavese;;TO;0;0;3612;2011;16,5003;2017;3393;2017
1;1;1;201;1108;1108;Frassinetto;;TO;0;0;272;2011;24,8185;2017;276;2017
1;1;1;201;1109;1109;Front;;TO;0;0;1726;2011;10,9482;2017;1658;2017
1;1;1;201;1110;1110;Frossasco;;TO;0;0;2840;2011;20,1488;2017;2870;2017
1;1;1;201;1111;1111;Garzigliana;;TO;0;0;557;2011;7,4018;2017;535;2017
1;1;1;201;1112;1112;Gassino Torinese;;TO;0;0;9536;2011;20,5108;2017;9372;2017
1;1;1;201;1113;1113;Germagnano;;TO;0;0;1256;2011;14,4442;2017;1184;2017
1;1;1;201;1114;1114;Giaglione;;TO;0;0;653;2011;33,3833;2017;622;2017
1;1;1;201;1115;1115;Giaveno;;TO;0;0;16281;2011;71,7376;2017;16288;2017
1;1;1;201;1116;1116;Givoletto;;TO;0;0;3640;2011;12,8199;2017;3990;2017
1;1;1;201;1117;1117;Gravere;;TO;0;0;715;2011;18,9870;2017;676;2017
1;1;1;201;1118;1118;Groscavallo;;TO;0;0;191;2011;92,0935;2017;206;2017
1;1;1;201;1119;1119;Grosso;;TO;0;0;1040;2011;4,3296;2017;1015;2017
1;1;1;201;1120;1120;Grugliasco;;TO;0;0;37194;2011;13,1321;2017;36964;2017
1;1;1;201;1121;1121;Ingria;;TO;0;0;49;2011;14,7506;2017;46;2017
1;1;1;201;1122;1122;Inverso Pinasca;;TO;0;0;741;2011;8,0292;2017;709;2017
1;1;1;201;1123;1123;Isolabella;;TO;0;0;393;2011;4,7716;2017;382;2017
1;1;1;201;1124;1124;Issiglio;;TO;0;0;425;2011;5,5042;2017;404;2017
1;1;1;201;1125;1125;Ivrea;;TO;0;0;23592;2011;30,1075;2017;23509;2017
1;1;1;201;1126;1126;La Cassa;;TO;0;0;1781;2011;12,0353;2017;1812;2017
1;1;1;201;1127;1127;La Loggia;;TO;0;0;8631;2011;12,7929;2017;8816;2017
1;1;1;201;1128;1128;Lanzo Torinese;;TO;0;0;5150;2011;10,2876;2017;4961;2017
1;1;1;201;1129;1129;Lauriano;;TO;0;0;1493;2011;14,2900;2017;1471;2017
1;1;1;201;1130;1130;Leini;;TO;0;0;15320;2011;31,9191;2017;16399;2017
1;1;1;201;1131;1131;Lemie;;TO;0;0;189;2011;45,6753;2017;184;2017
1;1;1;201;1132;1132;Lessolo;;TO;0;0;1982;2011;7,9366;2017;1865;2017
1;1;1;201;1133;1133;Levone;;TO;0;0;439;2011;5,3912;2017;451;2017
1;1;1;201;1134;1134;Locana;;TO;0;0;1601;2011;132,5173;2017;1452;2017
1;1;1;201;1135;1135;Lombardore;;TO;0;0;1706;2011;12,7158;2017;1725;2017
1;1;1;201;1136;1136;Lombriasco;;TO;0;0;1056;2011;7,2096;2017;1026;2017
1;1;1;201;1137;1137;Loranzè;;TO;0;0;1126;2011;4,1914;2017;1171;2017
1;1;1;201;1138;1138;Lugnacco;;TO;0;0;379;2011;4,8835;2017;353;2017
1;1;1;201;1139;1139;Luserna San Giovanni;;TO;0;0;7531;2011;17,7414;2017;7302;2017
1;1;1;201;1140;1140;Lusernetta;;TO;0;0;524;2011;7,0398;2017;492;2017
1;1;1;201;1141;1141;Lusigliè;;TO;0;0;556;2011;5,2585;2017;558;2017
1;1;1;201;1142;1142;Macello;;TO;0;0;1238;2011;14,1404;2017;1171;2017
1;1;1;201;1143;1143;Maglione;;TO;0;0;468;2011;6,3129;2017;423;2017
1;1;1;201;1144;1144;Marentino;;TO;0;0;1383;2011;11,2593;2017;1334;2017
1;1;1;201;1145;1145;Massello;;TO;0;0;58;2011;38,2587;2017;52;2017
1;1;1;201;1146;1146;Mathi;;TO;0;0;3985;2011;7,0706;2017;3923;2017
1;1;1;201;1147;1147;Mattie;;TO;0;0;707;2011;28,6942;2017;664;2017
1;1;1;201;1148;1148;Mazzè;;TO;0;0;4152;2011;27,3424;2017;4109;2017
1;1;1;201;1149;1149;Meana di Susa;;TO;0;0;880;2011;16,5439;2017;842;2017
1;1;1;201;1150;1150;Mercenasco;;TO;0;0;1267;2011;12,6383;2017;1238;2017
1;1;1;201;1151;1151;Meugliano;;TO;0;0;93;2011;4,4420;2017;78;2017
1;1;1;201;1152;1152;Mezzenile;;TO;0;0;834;2011;29,0871;2017;809;2017
1;1;1;201;1153;1153;Mombello di Torino;;TO;0;0;411;2011;4,0825;2017;413;2017
1;1;1;201;1154;1154;Mompantero;;TO;0;0;651;2011;30,3332;2017;653;2017
1;1;1;201;1155;1155;Monastero di Lanzo;;TO;0;0;381;2011;17,6554;2017;352;2017
1;1;1;201;1156;1156;Moncalieri;;TO;0;0;55875;2011;47,5288;2017;56777;2017
1;1;1;201;1157;1157;Moncenisio;;TO;0;0;42;2011;4,5007;2017;28;2017
1;1;1;201;1158;1158;Montaldo Torinese;;TO;0;0;749;2011;4,6567;2017;751;2017
1;1;1;201;1159;1159;Montalenghe;;TO;0;0;1030;2011;6,4681;2017;994;2017
1;1;1;201;1160;1160;Montalto Dora;;TO;0;0;3450;2011;7,3567;2017;3410;2017
1;1;1;201;1161;1161;Montanaro;;TO;0;0;5375;2011;20,9036;2017;5246;2017
1;1;1;201;1162;1162;Monteu da Po;;TO;0;0;901;2011;7,3896;2017;890;2017
1;1;1;201;1163;1163;Moriondo Torinese;;TO;0;0;820;2011;6,4895;2017;832;2017
1;1;1;201;1164;1164;Nichelino;;TO;0;0;47851;2011;20,5627;2017;47467;2017
1;1;1;201;1165;1165;Noasca;;TO;0;0;169;2011;78,0481;2017;119;2017
1;1;1;201;1166;1166;Nole;;TO;0;0;6910;2011;11,3530;2017;6936;2017
1;1;1;201;1167;1167;Nomaglio;;TO;0;0;312;2011;3,0743;2017;279;2017
1;1;1;201;1168;1168;;;TO;0;0;7998;2011;24,6422;2017;8039;2017
1;1;1;201;1169;1169;Novalesa;;TO;0;0;560;2011;28,5542;2017;546;2017
1;1;1;201;1170;1170;Oglianico;;TO;0;0;1426;2011;6,3030;2017;1507;2017
1;1;1;201;1171;1171;Orbassano;;TO;0;0;22537;2011;22,2078;2017;23346;2017
1;1;1;201;1172;1172;Orio Canavese;;TO;0;0;829;2011;7,1541;2017;783;2017
1;1;1;201;1173;1173;Osasco;;TO;0;0;1124;2011;5,4885;2017;1154;2017
1;1;1;201;1174;1174;Osasio;;TO;0;0;913;2011;4,5771;2017;930;2017
1;1;1;201;1175;1175;Oulx;;TO;0;0;3160;2011;99,7857;2017;3368;2017
1;1;1;201;1176;1176;Ozegna;;TO;0;0;1235;2011;5,4058;2017;1208;2017
1;1;1;201;1177;1177;Palazzo Canavese;;TO;0;0;843;2011;5,0819;2017;844;2017
1;1;1;201;1178;1178;Pancalieri;;TO;0;0;1985;2011;15,8878;2017;2039;2017
1;1;1;201;1179;1179;Parella;;TO;0;0;468;2011;2,6886;2017;431;2017
1;1;1;201;1180;1180;Pavarolo;;TO;0;0;1119;2011;4,4056;2017;1105;2017
1;1;1;201;1181;1181;Pavone Canavese;;TO;0;0;3890;2011;11,5400;2017;3850;2017
1;1;1;201;1182;1182;Pecco;;TO;0;0;209;2011;1,5680;2017;220;2017
1;1;1;201;1183;1183;Pecetto Torinese;;TO;0;0;3877;2011;9,1730;2017;4064;2017
1;1;1;201;1184;1184;Perosa Argentina;;TO;0;0;3405;2011;26,0906;2017;3225;2017
1;1;1;201;1185;1185;Perosa Canavese;;TO;0;0;556;2011;4,7080;2017;537;2017
1;1;1;201;1186;1186;Perrero;;TO;0;0;723;2011;63,1830;2017;664;2017
1;1;1;201;1187;1187;Pertusio;;TO;0;0;773;2011;4,0041;2017;764;2017
1;1;1;201;1188;1188;Pessinetto;;TO;0;0;607;2011;5,3498;2017;613;2017
1;1;1;201;1189;1189;Pianezza;;TO;0;0;14169;2011;16,4634;2017;15266;2017
1;1;1;201;1190;1190;Pinasca;;TO;0;0;3049;2011;34,7183;2017;2947;2017
1;1;1;201;1191;1191;Pinerolo;;TO;0;0;34854;2011;50,3376;2017;35593;2017
1;1;1;201;1192;1192;Pino Torinese;;TO;0;0;8481;2011;21,8196;2017;8380;2017
1;1;1;201;1193;1193;Piobesi Torinese;;TO;0;0;3713;2011;19,6488;2017;3798;2017
1;1;1;201;1194;1194;Piossasco;;TO;0;0;18186;2011;40,1459;2017;18141;2017
1;1;1;201;1195;1195;Piscina;;TO;0;0;3450;2011;9,9034;2017;3393;2017
1;1;1;201;1196;1196;Piverone;;TO;0;0;1378;2011;11,0343;2017;1333;2017
1;1;1;201;1197;1197;Poirino;;TO;0;0;10220;2011;75,6186;2017;10435;2017
1;1;1;201;1198;1198;Pomaretto;;TO;0;0;1068;2011;8,5611;2017;1006;2017
1;1;1;201;1199;1199;Pont Canavese;;TO;0;0;3676;2011;19,0609;2017;3290;2017
1;1;1;201;1200;1200;Porte;;TO;0;0;1113;2011;4,4476;2017;1048;2017
1;1;1;201;1201;1201;Pragelato;;TO;0;0;724;2011;89,2017;2017;774;2017
1;1;1;201;1202;1202;Prali;;TO;0;0;272;2011;72,6092;2017;246;2017
1;1;1;201;1203;1203;Pralormo;;TO;0;0;1945;2011;29,8455;2017;1926;2017
1;1;1;201;1204;1204;Pramollo;;TO;0;0;242;2011;22,4785;2017;230;2017
1;1;1;201;1205;1205;Prarostino;;TO;0;0;1289;2011;10,5052;2017;1276;2017
1;1;1;201;1206;1206;Prascorsano;;TO;0;0;781;2011;6,2419;2017;748;2017
1;1;1;201;1207;1207;Pratiglione;;TO;0;0;548;2011;7,8803;2017;509;2017
1;1;1;201;1208;1208;Quagliuzzo;;TO;0;0;331;2011;2,0380;2017;331;2017
1;1;1;201;1209;1209;Quassolo;;TO;0;0;359;2011;3,9559;2017;348;2017
1;1;1;201;1210;1210;Quincinetto;;TO;0;0;1048;2011;17,7879;2017;1028;2017
1;1;1;201;1211;1211;Reano;;TO;0;0;1689;2011;6,6658;2017;1763;2017
1;1;1;201;1212;1212;Ribordone;;TO;0;0;67;2011;43,6002;2017;48;2017
1;1;1;201;1213;1213;Rivalba;;TO;0;0;1159;2011;10,8334;2017;1173;2017
1;1;1;201;1214;1214;Rivalta di Torino;;TO;0;0;19245;2011;25,1076;2017;20060;2017
1;1;1;201;1215;1215;Riva presso Chieri;;TO;0;0;4207;2011;35,8318;2017;4682;2017
1;1;1;201;1216;1216;Rivara;;TO;0;0;2666;2011;12,5838;2017;2600;2017
1;1;1;201;1217;1217;Rivarolo Canavese;;TO;0;0;12356;2011;32,2459;2017;12507;2017
1;1;1;201;1218;1218;Rivarossa;;TO;0;0;1626;2011;10,8733;2017;1577;2017
1;1;1;201;1219;1219;Rivoli;;TO;0;0;48632;2011;29,4998;2017;47924;2017
1;1;1;201;1220;1220;Robassomero;;TO;0;0;2976;2011;8,5756;2017;3109;2017
1;1;1;201;1221;1221;Rocca Canavese;;TO;0;0;1754;2011;14,1912;2017;1711;2017
1;1;1;201;1222;1222;Roletto;;TO;0;0;1989;2011;9,7039;2017;2019;2017
1;1;1;201;1223;1223;Romano Canavese;;TO;0;0;2937;2011;11,2106;2017;2678;2017
1;1;1;201;1224;1224;Ronco Canavese;;TO;0;0;313;2011;96,2686;2017;307;2017
1;1;1;201;1225;1225;Rondissone;;TO;0;0;1834;2011;10,6877;2017;1868;2017
1;1;1;201;1226;1226;Rorà;;TO;0;0;255;2011;12,4075;2017;244;2017
1;1;1;201;1227;1227;Roure;;TO;0;0;888;2011;59,3732;2017;834;2017
1;1;1;201;1228;1228;Rosta;;TO;0;0;4621;2011;9,0650;2017;4873;2017
1;1;1;201;1229;1229;Rubiana;;TO;0;0;2417;2011;26,9371;2017;2381;2017
1;1;1;201;1230;1230;Rueglio;;TO;0;0;773;2011;15,1002;2017;772;2017
1;1;1;201;1231;1231;Salassa;;TO;0;0;1795;2011;4,9519;2017;1862;2017
1;1;1;201;1232;1232;Salbertrand;;TO;0;0;579;2011;38,3198;2017;577;2017
1;1;1;201;1233;1233;Salerano Canavese;;TO;0;0;522;2011;2,1034;2017;474;2017
1;1;1;201;1234;1234;Salza di Pinerolo;;TO;0;0;78;2011;15,8859;2017;75;2017
1;1;1;201;1235;1235;Samone;;TO;0;0;1614;2011;2,4330;2017;1574;2017
1;1;1;201;1236;1236;San Benigno Canavese;;TO;0;0;5615;2011;22,2318;2017;6042;2017
1;1;1;201;1237;1237;San Carlo Canavese;;TO;0;0;3874;2011;20,9068;2017;4035;2017
1;1;1;201;1238;1238;San Colombano Belmonte;;TO;0;0;376;2011;3,3809;2017;345;2017
1;1;1;201;1239;1239;San Didero;;TO;0;0;566;2011;3,3037;2017;538;2017
1;1;1;201;1240;1240;San Francesco al Campo;;TO;0;0;4825;2011;14,9796;2017;4868;2017
1;1;1;201;1241;1241;Sangano;;TO;0;0;3807;2011;6,6513;2017;3790;2017
1;1;1;201;1242;1242;San Germano Chisone;;TO;0;0;1874;2011;15,8616;2017;1780;2017
1;1;1;201;1243;1243;San Gillio;;TO;0;0;3023;2011;8,8866;2017;3103;2017
1;1;1;201;1244;1244;San Giorgio Canavese;;TO;0;0;2705;2011;20,4049;2017;2559;2017
1;1;1;201;1245;1245;San Giorio di Susa;;TO;0;0;1040;2011;19,7366;2017;1011;2017
1;1;1;201;1246;1246;San Giusto Canavese;;TO;0;0;3397;2011;9,6132;2017;3337;2017
1;1;1;201;1247;1247;San Martino Canavese;;TO;0;0;851;2011;9,7933;2017;829;2017
1;1;1;201;1248;1248;San Maurizio Canavese;;TO;0;0;9646;2011;17,3442;2017;10279;2017
1;1;1;201;1249;1249;San Mauro Torinese;;TO;0;0;18925;2011;12,5517;2017;18896;2017
1;1;1;201;1250;1250;San Pietro Val Lemina;;TO;0;0;1430;2011;12,4446;2017;1477;2017
1;1;1;201;1251;1251;San Ponso;;TO;0;0;279;2011;2,1243;2017;264;2017
1;1;1;201;1252;1252;San Raffaele Cimena;;TO;0;0;3107;2011;11,1520;2017;3111;2017
1;1;1;201;1253;1253;San Sebastiano da Po;;TO;0;0;1909;2011;16,5766;2017;1934;2017
1;1;1;201;1254;1254;San Secondo di Pinerolo;;TO;0;0;3608;2011;12,5719;2017;3665;2017
1;1;1;201;1255;1255;Sant'Ambrogio di Torino;;TO;0;0;4753;2011;8,3683;2017;4708;2017
1;1;1;201;1256;1256;Sant'Antonino di Susa;;TO;0;0;4333;2011;9,7945;2017;4247;2017
1;1;1;201;1257;1257;Santena;;TO;0;0;10738;2011;16,1983;2017;10684;2017
1;1;1;201;1258;1258;Sauze di Cesana;;TO;0;0;219;2011;78,2772;2017;251;2017
1;1;1;201;1259;1259;Sauze d'Oulx;;TO;0;0;1111;2011;17,3112;2017;1077;2017
1;1;1;201;1260;1260;Scalenghe;;TO;0;0;3303;2011;31,6768;2017;3279;2017
1;1;1;201;1261;1261;Scarmagno;;TO;0;0;812;2011;8,0308;2017;834;2017
1;1;1;201;1262;1262;Sciolze;;TO;0;0;1513;2011;11,3557;2017;1471;2017
1;1;1;201;1263;1263;Sestriere;;TO;0;0;838;2011;25,9158;2017;932;2017
1;1;1;201;1264;1264;Settimo Rottaro;;TO;0;0;503;2011;6,0578;2017;481;2017
1;1;1;201;1265;1265;Settimo Torinese;;TO;0;0;46873;2011;31,4505;2017;47091;2017
1;1;1;201;1266;1266;Settimo Vittone;;TO;0;0;1543;2011;23,2604;2017;1544;2017
1;1;1;201;1267;1267;Sparone;;TO;0;0;1085;2011;29,6785;2017;979;2017
1;1;1;201;1268;1268;Strambinello;;TO;0;0;264;2011;2,2140;2017;276;2017
1;1;1;201;1269;1269;Strambino;;TO;0;0;6336;2011;22,4686;2017;6207;2017
1;1;1;201;1270;1270;Susa;;TO;0;0;6629;2011;10,9879;2017;6354;2017
1;1;1;201;1271;1271;Tavagnasco;;TO;0;0;813;2011;8,6751;2017;784;2017
1;1;1;201;1272;1272;Torino;;TO;1;1;872367;2011;130,0091;2017;868878;2017
1;1;1;201;1273;1273;Torrazza Piemonte;;TO;0;0;2816;2011;9,8238;2017;2900;2017
1;1;1;201;1274;1274;Torre Canavese;;TO;0;0;589;2011;5,4545;2017;596;2017
1;1;1;201;1275;1275;Torre Pellice;;TO;0;0;4573;2011;21,0981;2017;4513;2017
1;1;1;201;1276;1276;Trana;;TO;0;0;3881;2011;16,4059;2017;3871;2017
1;1;1;201;1277;1277;Trausella;;TO;0;0;131;2011;12,2462;2017;122;2017
1;1;1;201;1278;1278;Traversella;;TO;0;0;350;2011;39,3597;2017;331;2017
1;1;1;201;1279;1279;Traves;;TO;0;0;553;2011;10,4544;2017;524;2017
1;1;1;201;1280;1280;Trofarello;;TO;0;0;10911;2011;12,3475;2017;10838;2017
1;1;1;201;1281;1281;Usseaux;;TO;0;0;185;2011;37,9669;2017;186;2017
1;1;1;201;1282;1282;Usseglio;;TO;0;0;219;2011;98,5375;2017;198;2017
1;1;1;201;1283;1283;Vaie;;TO;0;0;1455;2011;7,2292;2017;1452;2017
1;1;1;201;1284;1284;Val della Torre;;TO;0;0;3812;2011;36,5253;2017;3905;2017
1;1;1;201;1285;1285;Valgioie;;TO;0;0;948;2011;9,1200;2017;923;2017
1;1;1;201;1286;1286;Vallo Torinese;;TO;0;0;785;2011;6,0792;2017;771;2017
1;1;1;201;1287;1287;Valperga;;TO;0;0;3163;2011;11,9094;2017;3074;2017
