Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1;3;16;16153;16153;Osio Sotto;;BG;0;0;10630.0;2001;7,5856;2002;10714;2002
1;3;16;16154;16154;Pagazzano;;BG;0;0;1859.0;2001;5,2349;2002;1939;2002
1;3;16;16155;16155;Paladina;;BG;0;0;3319.0;2001;2,0901;2002;3435;2002
1;3;16;16156;16156;Palazzago;;BG;0;0;3610.0;2001;13,9624;2002;3585;2002
1;3;16;16157;16157;Palosco;;BG;0;0;4999.0;2001;10,7937;2002;5070;2002
1;3;16;16158;16158;Parre;;BG;0;0;2706.0;2001;22,2793;2002;2728;2002
1;3;16;16159;16159;Parzanica;;BG;0;0;377.0;2001;9,8187;2002;363;2002
1;3;16;16160;16160;Pedrengo;;BG;0;0;5166.0;2001;3,5999;2002;5205;2002
1;3;16;16161;16161;Peia;;BG;0;0;1761.0;2001;4,4799;2002;1740;2002
1;3;16;16162;16162;Pianico;;BG;0;0;1385.0;2001;2,7022;2002;1387;2002
1;3;16;16163;16163;Piario;;BG;0;0;918.0;2001;1,5451;2002;938;2002
1;3;16;16164;16164;Piazza Brembana;;BG;0;0;1182.0;2001;6,7653;2002;1193;2002
1;3;16;16165;16165;Piazzatorre;;BG;0;0;477.0;2001;24,2378;2002;472;2002
1;3;16;16166;16166;Piazzolo;;BG;0;0;99.0;2001;3,4280;2002;97;2002
1;3;16;16167;16167;Pognano;;BG;0;0;1241.0;2001;3,2861;2002;1261;2002
1;3;16;16168;16168;Ponte Nossa;;BG;0;0;2046.0;2001;5,5898;2002;2016;2002
1;3;16;16169;16169;Ponteranica;;BG;0;0;6878.0;2001;8,4816;2002;6880;2002
1;3;16;16170;16170;Ponte San Pietro;;BG;0;0;9633.0;2001;4,5512;2002;9637;2002
1;3;16;16171;16171;Pontida;;BG;0;0;2934.0;2001;10,3776;2002;2967;2002
1;3;16;16172;16172;Pontirolo Nuovo;;BG;0;0;4241.0;2001;11,0976;2002;4339;2002
1;3;16;16173;16173;Pradalunga;;BG;0;0;4179.0;2001;8,1983;2002;4198;2002
1;3;16;16174;16174;Predore;;BG;0;0;1776.0;2001;10,9556;2002;1802;2002
1;3;16;16175;16175;Premolo;;BG;0;0;1029.0;2001;17,6248;2002;1035;2002
1;3;16;16176;16176;Presezzo;;BG;0;0;4529.0;2001;2,2817;2002;4552;2002
1;3;16;16177;16177;Pumenengo;;BG;0;0;1488.0;2001;10,1151;2002;1482;2002
1;3;16;16178;16178;Ranica;;BG;0;0;5820.0;2001;4,0748;2002;5875;2002
1;3;16;16179;16179;Ranzanico;;BG;0;0;1088.0;2001;7,2202;2002;1108;2002
1;3;16;16180;16180;Riva di Solto;;BG;0;0;833.0;2001;8,5213;2002;853;2002
1;3;16;16182;16182;Rogno;;BG;0;0;3304.0;2001;15,8106;2002;3355;2002
1;3;16;16183;16183;Romano di Lombardia;;BG;0;0;15634.0;2001;19,3831;2002;15716;2002
1;3;16;16184;16184;Roncobello;;BG;0;0;495.0;2001;25,3866;2002;491;2002
1;3;16;16185;16185;Roncola;;BG;0;0;634.0;2001;5,0675;2002;642;2002
1;3;16;16186;16186;Rota d'Imagna;;BG;0;0;856.0;2001;6,0302;2002;868;2002
1;3;16;16187;16187;Rovetta;;BG;0;0;3370.0;2001;24,5339;2002;3458;2002
1;3;16;16188;16188;San Giovanni Bianco;;BG;0;0;4996.0;2001;31,0260;2002;5065;2002
1;3;16;16189;16189;San Paolo d'Argon;;BG;0;0;4478.0;2001;5,2465;2002;4586;2002
1;3;16;16190;16190;San Pellegrino Terme;;BG;0;0;4980.0;2001;22,9533;2002;4983;2002
1;3;16;16191;16191;Santa Brigida;;BG;0;0;635.0;2001;13,8036;2002;631;2002
1;3;16;16192;16192;Sant'Omobono Imagna;;BG;0;0;3184.0;2001;11,0515;2002;3261;2002
1;3;16;16193;16193;Sarnico;;BG;0;0;5754.0;2001;6,6622;2002;5703;2002
1;3;16;16194;16194;Scanzorosciate;;BG;0;0;8714.0;2001;10,6891;2002;8771;2002
1;3;16;16195;16195;Schilpario;;BG;0;0;1302.0;2001;63,9693;2002;1288;2002
1;3;16;16196;16196;Sedrina;;BG;0;0;2380.0;2001;5,8400;2002;2440;2002
1;3;16;16197;16197;Selvino;;BG;0;0;2011.0;2001;6,5279;2002;2004;2002
1;3;16;16198;16198;Seriate;;BG;0;0;20320.0;2001;12,5290;2002;20655;2002
1;3;16;16199;16199;Serina;;BG;0;0;2193.0;2001;27,3384;2002;2191;2002
1;3;16;16200;16200;Solto Collina;;BG;0;0;1514.0;2001;11,7570;2002;1515;2002
1;3;16;16201;16201;Songavazzo;;BG;0;0;616.0;2001;12,9447;2002;632;2002
1;3;16;16202;16202;Sorisole;;BG;0;0;8303.0;2001;12,2123;2002;8356;2002
1;3;16;16203;16203;Sotto il Monte Giovanni XXIII;;BG;0;0;3305.0;2001;5,0350;2002;3434;2002
1;3;16;16204;16204;Sovere;;BG;0;0;4910.0;2001;18,0217;2002;5002;2002
1;3;16;16205;16205;Spinone al Lago;;BG;0;0;825.0;2001;1,9670;2002;871;2002
1;3;16;16206;16206;Spirano;;BG;0;0;4419.0;2001;9,6107;2002;4561;2002
1;3;16;16207;16207;Stezzano;;BG;0;0;10340.0;2001;9,3737;2002;10481;2002
1;3;16;16208;16208;Strozza;;BG;0;0;932.0;2001;3,8250;2002;956;2002
1;3;16;16209;16209;Suisio;;BG;0;0;3308.0;2001;4,5411;2002;3391;2002
1;3;16;16210;16210;Taleggio;;BG;0;0;582.0;2001;47,1257;2002;571;2002
1;3;16;16211;16211;Tavernola Bergamasca;;BG;0;0;2273.0;2001;11,1707;2002;2267;2002
1;3;16;16212;16212;Telgate;;BG;0;0;4190.0;2001;8,3025;2002;4348;2002
1;3;16;16213;16213;Terno d'Isola;;BG;0;0;4995.0;2001;4,1225;2002;5327;2002
1;3;16;16214;16214;Torre Boldone;;BG;0;0;7764.0;2001;3,4838;2002;7837;2002
1;3;16;16216;16216;Torre de' Roveri;;BG;0;0;2036.0;2001;2,6904;2002;2088;2002
1;3;16;16217;16217;Torre Pallavicina;;BG;0;0;1063.0;2001;10,6241;2002;1058;2002
1;3;16;16218;16218;Trescore Balneario;;BG;0;0;8303.0;2001;13,5138;2002;8423;2002
1;3;16;16219;16219;Treviglio;;BG;0;0;25736.0;2001;32,2198;2002;26185;2002
1;3;16;16220;16220;Treviolo;;BG;0;0;8618.0;2001;8,4874;2002;8857;2002
1;3;16;16221;16221;Ubiale Clanezzo;;BG;0;0;1272.0;2001;7,3451;2002;1274;2002
1;3;16;16222;16222;Urgnano;;BG;0;0;8445.0;2001;14,7782;2002;8532;2002
1;3;16;16223;16223;Valbondione;;BG;0;0;1168.0;2001;96,8899;2002;1187;2002
1;3;16;16224;16224;Valbrembo;;BG;0;0;3587.0;2001;3,8028;2002;3607;2002
1;3;16;16225;16225;Valgoglio;;BG;0;0;613.0;2001;31,8905;2002;627;2002
1;3;16;16226;16226;Valleve;;BG;0;0;158.0;2001;14,7640;2002;147;2002
1;3;16;16227;16227;Valnegra;;BG;0;0;230.0;2001;2,2302;2002;235;2002
1;3;16;16228;16228;Valsecca;;BG;0;0;413.0;2001;5,3797;2002;418;2002
1;3;16;16229;16229;Valtorta;;BG;0;0;345.0;2001;30,8975;2002;325;2002
1;3;16;16230;16230;Vedeseta;;BG;0;0;263.0;2001;19,2916;2002;262;2002
1;3;16;16232;16232;Verdellino;;BG;0;0;6697.0;2001;3,8218;2002;6775;2002
1;3;16;16233;16233;Verdello;;BG;0;0;6501.0;2001;7,3439;2002;6715;2002
1;3;16;16234;16234;Vertova;;BG;0;0;4701.0;2001;15,6945;2002;4666;2002
1;3;16;16235;16235;Viadanica;;BG;0;0;1028.0;2001;5,4483;2002;1057;2002
1;3;16;16236;16236;Vigano San Martino;;BG;0;0;989.0;2001;3,7561;2002;994;2002
1;3;16;16237;16237;Vigolo;;BG;0;0;661.0;2001;12,3097;2002;646;2002
1;3;16;16238;16238;Villa d'Adda;;BG;0;0;4195.0;2001;5,9822;2002;4276;2002
1;3;16;16239;16239;Villa d'Almè;;BG;0;0;6617.0;2001;6,4954;2002;6695;2002
1;3;16;16240;16240;Villa di Serio;;BG;0;0;5837.0;2001;4,6029;2002;5925;2002
1;3;16;16241;16241;Villa d'Ogna;;BG;0;0;1744.0;2001;5,1595;2002;1771;2002
1;3;16;16242;16242;Villongo;;BG;0;0;6396.0;2001;6,0419;2002;6519;2002
1;3;16;16243;16243;Vilminore di Scalve;;BG;0;0;1547.0;2001;41,0010;2002;1530;2002
1;3;16;16244;16244;Zandobbio;;BG;0;0;2281.0;2001;6,4317;2002;2335;2002
1;3;16;16245;16245;Zanica;;BG;0;0;7063.0;2001;14,9523;2002;7069;2002
1;3;16;16246;16246;Zogno;;BG;0;0;9015.0;2001;35,2041;2002;8978;2002
1;3;16;16247;16247;Costa Serina;;BG;0;0;914.0;2001;12,2970;2002;937;2002
1;3;16;16248;16248;Algua;;BG;0;0;690.0;2001;8,3232;2002;696;2002
1;3;16;16249;16249;Cornalba;;BG;0;0;287.0;2001;9,2506;2002;275;2002
1;3;16;16250;16250;Medolago;;BG;0;0;2047.0;2001;3,8484;2002;2105;2002
1;3;16;16251;16251;Solza;;BG;0;0;1429.0;2001;1,1788;2002;1443;2002
1;3;17;17001;17001;Acquafredda;;BS;0;0;1409.0;2001;9,3163;2002;1474;2002
1;3;17;17002;17002;Adro;;BS;0;0;6421.0;2001;14,2895;2002;6503;2002
1;3;17;17003;17003;Agnosine;;BS;0;0;1875.0;2001;13,5546;2002;1874;2002
1;3;17;17004;17004;Alfianello;;BS;0;0;2347.0;2001;13,7523;2002;2392;2002
1;3;17;17005;17005;Anfo;;BS;0;0;434.0;2001;23,8313;2002;449;2002
1;3;17;17006;17006;Angolo Terme;;BS;0;0;2508.0;2001;30,5601;2002;2530;2002
1;3;17;17007;17007;Artogne;;BS;0;0;3134.0;2001;21,0191;2002;3145;2002
1;3;17;17008;17008;Azzano Mella;;BS;0;0;1859.0;2001;10,5695;2002;2042;2002
1;3;17;17009;17009;Bagnolo Mella;;BS;0;0;11375.0;2001;31,3457;2002;11486;2002
1;3;17;17010;17010;Bagolino;;BS;0;0;3919.0;2001;109,2121;2002;3870;2002
1;3;17;17011;17011;Barbariga;;BS;0;0;2180.0;2001;11,3363;2002;2240;2002
1;3;17;17012;17012;Barghe;;BS;0;0;1124.0;2001;5,4918;2002;1143;2002
1;3;17;17013;17013;Bassano Bresciano;;BS;0;0;1800.0;2001;9,4204;2002;1879;2002
1;3;17;17014;17014;Bedizzole;;BS;0;0;9320.0;2001;26,4434;2002;9471;2002
1;3;17;17015;17015;Berlingo;;BS;0;0;1861.0;2001;4,5925;2002;1937;2002
1;3;17;17016;17016;Berzo Demo;;BS;0;0;1847.0;2001;15,4633;2002;1841;2002
1;3;17;17017;17017;Berzo Inferiore;;BS;0;0;2206.0;2001;21,9148;2002;2220;2002
1;3;17;17018;17018;Bienno;;BS;0;0;3510.0;2001;30,5442;2002;3542;2002
1;3;17;17019;17019;Bione;;BS;0;0;1386.0;2001;17,2870;2002;1417;2002
1;3;17;17020;17020;Borgo San Giacomo;;BS;0;0;4603.0;2001;29,5299;2002;4708;2002
1;3;17;17021;17021;Borgosatollo;;BS;0;0;7972.0;2001;8,4199;2002;7984;2002
1;3;17;17022;17022;Borno;;BS;0;0;2719.0;2001;30,4960;2002;2738;2002
1;3;17;17023;17023;Botticino;;BS;0;0;9730.0;2001;18,4824;2002;9767;2002
1;3;17;17024;17024;Bovegno;;BS;0;0;2321.0;2001;47,9887;2002;2297;2002
1;3;17;17025;17025;Bovezzo;;BS;0;0;7407.0;2001;6,4114;2002;7405;2002
1;3;17;17026;17026;Brandico;;BS;0;0;1041.0;2001;8,3801;2002;1130;2002
1;3;17;17027;17027;Braone;;BS;0;0;610.0;2001;13,3567;2002;616;2002
1;3;17;17028;17028;Breno;;BS;0;0;4962.0;2001;59,9301;2002;4944;2002
1;3;17;17029;17029;Brescia;;BS;1;0;187567.0;2001;90,3338;2002;187331;2002
1;3;17;17030;17030;Brione;;BS;0;0;546.0;2001;6,8968;2002;593;2002
1;3;17;17031;17031;Caino;;BS;0;0;1614.0;2001;17,3082;2002;1693;2002
1;3;17;17032;17032;Calcinato;;BS;0;0;10648.0;2001;33,2958;2002;11079;2002
1;3;17;17033;17033;Calvagese della Riviera;;BS;0;0;2539.0;2001;11,7369;2002;2671;2002
1;3;17;17034;17034;Calvisano;;BS;0;0;7416.0;2001;44,8272;2002;7528;2002
1;3;17;17035;17035;Capo di Ponte;;BS;0;0;2428.0;2001;18,1074;2002;2433;2002
1;3;17;17036;17036;Capovalle;;BS;0;0;452.0;2001;22,9465;2002;436;2002
1;3;17;17037;17037;Capriano del Colle;;BS;0;0;3856.0;2001;13,9676;2002;3970;2002
1;3;17;17038;17038;Capriolo;;BS;0;0;8347.0;2001;10,6009;2002;8419;2002
1;3;17;17039;17039;Carpenedolo;;BS;0;0;10386.0;2001;29,8417;2002;10521;2002
1;3;17;17040;17040;Castegnato;;BS;0;0;6666.0;2001;9,1737;2002;6832;2002
1;3;17;17041;17041;Castelcovati;;BS;0;0;5348.0;2001;6,1396;2002;5523;2002
1;3;17;17042;17042;Castel Mella;;BS;0;0;8141.0;2001;7,4999;2002;8502;2002
1;3;17;17043;17043;Castenedolo;;BS;0;0;9257.0;2001;26,2325;2002;9576;2002
1;3;17;17044;17044;Casto;;BS;0;0;1913.0;2001;21,3362;2002;1909;2002
1;3;17;17045;17045;Castrezzato;;BS;0;0;5800.0;2001;13,6321;2002;5846;2002
1;3;17;17046;17046;Cazzago San Martino;;BS;0;0;9814.0;2001;22,3415;2002;9999;2002
1;3;17;17047;17047;Cedegolo;;BS;0;0;1261.0;2001;11,0830;2002;1263;2002
1;3;17;17048;17048;Cellatica;;BS;0;0;4723.0;2001;6,5461;2002;4745;2002
1;3;17;17049;17049;Cerveno;;BS;0;0;659.0;2001;21,5525;2002;665;2002
1;3;17;17050;17050;Ceto;;BS;0;0;1860.0;2001;32,2989;2002;1893;2002
1;3;17;17051;17051;Cevo;;BS;0;0;1030.0;2001;35,4642;2002;1007;2002
1;3;17;17052;17052;Chiari;;BS;0;0;17393.0;2001;37,9592;2002;17354;2002
1;3;17;17053;17053;Cigole;;BS;0;0;1523.0;2001;9,9309;2002;1596;2002
1;3;17;17054;17054;Cimbergo;;BS;0;0;573.0;2001;24,7130;2002;588;2002
1;3;17;17055;17055;Cividate Camuno;;BS;0;0;2637.0;2001;3,3068;2002;2653;2002
1;3;17;17056;17056;Coccaglio;;BS;0;0;7049.0;2001;12,0465;2002;7266;2002
1;3;17;17057;17057;Collebeato;;BS;0;0;4366.0;2001;5,2698;2002;4438;2002
1;3;17;17058;17058;Collio;;BS;0;0;2315.0;2001;53,4749;2002;2379;2002
1;3;17;17059;17059;Cologne;;BS;0;0;6492.0;2001;13,7875;2002;6630;2002
1;3;17;17060;17060;Comezzano-Cizzago;;BS;0;0;2708.0;2001;15,4370;2002;2872;2002
1;3;17;17061;17061;Concesio;;BS;0;0;12827.0;2001;19,0748;2002;12893;2002
1;3;17;17062;17062;Corte Franca;;BS;0;0;6282.0;2001;13,9733;2002;6337;2002
1;3;17;17063;17063;Corteno Golgi;;BS;0;0;1992.0;2001;82,6046;2002;1999;2002
1;3;17;17064;17064;Corzano;;BS;0;0;980.0;2001;12,2960;2002;1064;2002
1;3;17;17065;17065;Darfo Boario Terme;;BS;0;0;13590.0;2001;36,0712;2002;13639;2002
1;3;17;17066;17066;Dello;;BS;0;0;4231.0;2001;23,3209;2002;4315;2002
1;3;17;17067;17067;Desenzano del Garda;;BS;0;0;23651.0;2001;59,2625;2002;24067;2002
1;3;17;17068;17068;Edolo;;BS;0;0;4291.0;2001;88,9031;2002;4313;2002
1;3;17;17069;17069;Erbusco;;BS;0;0;6840.0;2001;16,2398;2002;6923;2002
1;3;17;17070;17070;Esine;;BS;0;0;4707.0;2001;30,3061;2002;4783;2002
1;3;17;17071;17071;Fiesse;;BS;0;0;1931.0;2001;16,0159;2002;1933;2002
1;3;17;17072;17072;Flero;;BS;0;0;7495.0;2001;9,8367;2002;7445;2002
1;3;17;17073;17073;Gambara;;BS;0;0;4533.0;2001;31,5861;2002;4614;2002
1;3;17;17074;17074;Gardone Riviera;;BS;0;0;2531.0;2001;21,3928;2002;2564;2002
1;3;17;17075;17075;Gardone Val Trompia;;BS;0;0;10952.0;2001;26,6562;2002;11063;2002
1;3;17;17076;17076;Gargnano;;BS;0;0;3035.0;2001;76,7532;2002;3047;2002
1;3;17;17077;17077;Gavardo;;BS;0;0;10089.0;2001;29,7959;2002;10265;2002
1;3;17;17078;17078;Ghedi;;BS;0;0;15627.0;2001;60,8026;2002;15855;2002
1;3;17;17079;17079;Gianico;;BS;0;0;1924.0;2001;13,3811;2002;1912;2002
1;3;17;17080;17080;Gottolengo;;BS;0;0;4777.0;2001;29,2837;2002;4900;2002
1;3;17;17081;17081;Gussago;;BS;0;0;14502.0;2001;25,0891;2002;14806;2002
1;3;17;17082;17082;Idro;;BS;0;0;1695.0;2001;22,8933;2002;1742;2002
1;3;17;17083;17083;Incudine;;BS;0;0;451.0;2001;19,6657;2002;440;2002
1;3;17;17084;17084;Irma;;BS;0;0;139.0;2001;4,9347;2002;157;2002
1;3;17;17085;17085;Iseo;;BS;0;0;8410.0;2001;28,4195;2002;8544;2002
1;3;17;17086;17086;Isorella;;BS;0;0;3533.0;2001;15,3283;2002;3577;2002
1;3;17;17087;17087;Lavenone;;BS;0;0;659.0;2001;31,8235;2002;664;2002
1;3;17;17088;17088;Leno;;BS;0;0;12541.0;2001;58,4516;2002;12847;2002
1;3;17;17089;17089;Limone sul Garda;;BS;0;0;1033.0;2001;23,0239;2002;1029;2002
1;3;17;17090;17090;Lodrino;;BS;0;0;1717.0;2001;16,4987;2002;1759;2002
1;3;17;17091;17091;Lograto;;BS;0;0;2909.0;2001;12,4335;2002;2928;2002
1;3;17;17092;17092;Lonato;;BS;0;0;12212.0;2001;68,1954;2002;12587;2002
1;3;17;17093;17093;Longhena;;BS;0;0;578.0;2001;3,4707;2002;572;2002
1;3;17;17094;17094;Losine;;BS;0;0;510.0;2001;6,2553;2002;510;2002
1;3;17;17095;17095;Lozio;;BS;0;0;405.0;2001;23,7425;2002;403;2002
1;3;17;17096;17096;Lumezzane;;BS;0;0;23712.0;2001;31,7179;2002;23855;2002
1;3;17;17097;17097;Maclodio;;BS;0;0;1232.0;2001;5,0958;2002;1274;2002
1;3;17;17098;17098;Magasa;;BS;0;0;189.0;2001;19,1125;2002;182;2002
1;3;17;17099;17099;Mairano;;BS;0;0;2413.0;2001;11,5281;2002;2554;2002
1;3;17;17100;17100;Malegno;;BS;0;0;2111.0;2001;6,8941;2002;2112;2002
1;3;17;17101;17101;Malonno;;BS;0;0;3326.0;2001;31,4567;2002;3289;2002
1;3;17;17102;17102;Manerba del Garda;;BS;0;0;3761.0;2001;36,6274;2002;3874;2002
1;3;17;17103;17103;Manerbio;;BS;0;0;12611.0;2001;27,8839;2002;12708;2002
1;3;17;17104;17104;Marcheno;;BS;0;0;4126.0;2001;22,7392;2002;4149;2002
1;3;17;17105;17105;Marmentino;;BS;0;0;712.0;2001;18,0348;2002;726;2002
1;3;17;17106;17106;Marone;;BS;0;0;3057.0;2001;23,9306;2002;3060;2002
1;3;17;17107;17107;Mazzano;;BS;0;0;9390.0;2001;15,7265;2002;9716;2002
1;3;17;17108;17108;Milzano;;BS;0;0;1483.0;2001;8,4888;2002;1549;2002
1;3;17;17109;17109;Moniga del Garda;;BS;0;0;1702.0;2001;14,6521;2002;1767;2002
1;3;17;17110;17110;Monno;;BS;0;0;586.0;2001;31,0259;2002;585;2002
1;3;17;17111;17111;Monte Isola;;BS;0;0;1769.0;2001;12,6051;2002;1763;2002
1;3;17;17112;17112;Monticelli Brusati;;BS;0;0;3610.0;2001;10,8908;2002;3779;2002
1;3;17;17113;17113;Montichiari;;BS;0;0;19101.0;2001;81,6613;2002;19767;2002
1;3;17;17114;17114;Montirone;;BS;0;0;4021.0;2001;10,5181;2002;4169;2002
1;3;17;17115;17115;Mura;;BS;0;0;780.0;2001;12,5067;2002;777;2002
1;3;17;17116;17116;Muscoline;;BS;0;0;2043.0;2001;10,0780;2002;2036;2002
1;3;17;17117;17117;Nave;;BS;0;0;10433.0;2001;27,2115;2002;10576;2002
1;3;17;17118;17118;Niardo;;BS;0;0;1837.0;2001;22,1574;2002;1847;2002
1;3;17;17119;17119;Nuvolento;;BS;0;0;3523.0;2001;7,4579;2002;3534;2002
1;3;17;17120;17120;Nuvolera;;BS;0;0;3679.0;2001;13,3116;2002;3777;2002
1;3;17;17121;17121;Odolo;;BS;0;0;1904.0;2001;6,5439;2002;1932;2002
1;3;17;17122;17122;Offlaga;;BS;0;0;3365.0;2001;23,0333;2002;3475;2002
1;3;17;17123;17123;Ome;;BS;0;0;2904.0;2001;9,8481;2002;3030;2002
1;3;17;17124;17124;Ono San Pietro;;BS;0;0;933.0;2001;13,7797;2002;928;2002
1;3;17;17125;17125;Orzinuovi;;BS;0;0;11175.0;2001;47,8683;2002;11229;2002
1;3;17;17126;17126;Orzivecchi;;BS;0;0;2286.0;2001;9,9376;2002;2310;2002
1;3;17;17127;17127;Ospitaletto;;BS;0;0;11086.0;2001;9,2902;2002;11579;2002
1;3;17;17128;17128;Ossimo;;BS;0;0;1434.0;2001;14,8578;2002;1424;2002
1;3;17;17129;17129;Padenghe sul Garda;;BS;0;0;3493.0;2001;26,8085;2002;3608;2002
1;3;17;17130;17130;Paderno Franciacorta;;BS;0;0;3379.0;2001;5,6080;2002;3421;2002
1;3;17;17131;17131;Paisco Loveno;;BS;0;0;257.0;2001;35,8656;2002;238;2002
1;3;17;17132;17132;Paitone;;BS;0;0;1658.0;2001;8,0034;2002;1738;2002
1;3;17;17133;17133;Palazzolo sull'Oglio;;BS;0;0;17330.0;2001;23,0393;2002;17424;2002
1;3;17;17134;17134;Paratico;;BS;0;0;3445.0;2001;6,1816;2002;3515;2002
1;3;17;17135;17135;Paspardo;;BS;0;0;677.0;2001;11,1537;2002;671;2002
1;3;17;17136;17136;Passirano;;BS;0;0;5911.0;2001;13,3907;2002;6070;2002
1;3;17;17137;17137;Pavone del Mella;;BS;0;0;2595.0;2001;11,6134;2002;2626;2002
1;3;17;17138;17138;San Paolo;;BS;0;0;3884.0;2001;18,8177;2002;3906;2002
1;3;17;17139;17139;Pertica Alta;;BS;0;0;608.0;2001;20,9152;2002;620;2002
1;3;17;17140;17140;Pertica Bassa;;BS;0;0;711.0;2001;30,1258;2002;699;2002
1;3;17;17141;17141;Pezzaze;;BS;0;0;1613.0;2001;21,4894;2002;1605;2002
1;3;17;17142;17142;Pian Camuno;;BS;0;0;3771.0;2001;10,9450;2002;3859;2002
1;3;17;17143;17143;Pisogne;;BS;0;0;7716.0;2001;49,2274;2002;7735;2002
1;3;17;17144;17144;Polaveno;;BS;0;0;2481.0;2001;9,2011;2002;2543;2002
1;3;17;17145;17145;Polpenazze del Garda;;BS;0;0;2028.0;2001;9,1195;2002;2155;2002
1;3;17;17146;17146;Pompiano;;BS;0;0;3388.0;2001;15,2734;2002;3449;2002
1;3;17;17147;17147;Poncarale;;BS;0;0;4132.0;2001;12,6432;2002;4199;2002
1;3;17;17148;17148;Ponte di Legno;;BS;0;0;1869.0;2001;100,4051;2002;1849;2002
1;3;17;17149;17149;Pontevico;;BS;0;0;6484.0;2001;29,2070;2002;6534;2002
1;3;17;17150;17150;Pontoglio;;BS;0;0;6330.0;2001;11,0859;2002;6381;2002
1;3;17;17151;17151;Pozzolengo;;BS;0;0;2900.0;2001;21,3278;2002;2986;2002
1;3;17;17152;17152;Pralboino;;BS;0;0;2622.0;2001;17,1622;2002;2695;2002
1;3;17;17153;17153;Preseglie;;BS;0;0;1477.0;2001;11,4524;2002;1510;2002
1;3;17;17154;17154;Prestine;;BS;0;0;396.0;2001;16,2623;2002;372;2002
1;3;17;17155;17155;Prevalle;;BS;0;0;5099.0;2001;9,9888;2002;5409;2002
1;3;17;17156;17156;Provaglio d'Iseo;;BS;0;0;5885.0;2001;16,1597;2002;5958;2002
1;3;17;17157;17157;Provaglio Val Sabbia;;BS;0;0;919.0;2001;14,8506;2002;932;2002
1;3;17;17158;17158;Puegnago del Garda;;BS;0;0;2776.0;2001;10,9716;2002;2850;2002
1;3;17;17159;17159;Quinzano d'Oglio;;BS;0;0;5851.0;2001;21,4527;2002;5907;2002
1;3;17;17160;17160;Remedello;;BS;0;0;3006.0;2001;21,6925;2002;3052;2002
1;3;17;17161;17161;Rezzato;;BS;0;0;12295.0;2001;18,2063;2002;12444;2002
1;3;17;17162;17162;Roccafranca;;BS;0;0;3746.0;2001;19,1323;2002;3781;2002
1;3;17;17163;17163;Rodengo Saiano;;BS;0;0;7507.0;2001;12,8906;2002;7754;2002
1;3;17;17164;17164;Roè Volciano;;BS;0;0;4177.0;2001;5,8207;2002;4268;2002
1;3;17;17165;17165;Roncadelle;;BS;0;0;7625.0;2001;9,4184;2002;7794;2002
1;3;17;17166;17166;Rovato;;BS;0;0;14376.0;2001;26,0941;2002;14526;2002
1;3;17;17167;17167;Rudiano;;BS;0;0;4610.0;2001;9,8454;2002;4667;2002
1;3;17;17168;17168;Sabbio Chiese;;BS;0;0;3178.0;2001;18,4472;2002;3287;2002
1;3;17;17169;17169;Sale Marasino;;BS;0;0;3180.0;2001;16,5869;2002;3222;2002
1;3;17;17170;17170;Salò;;BS;0;0;10039.0;2001;27,3045;2002;9998;2002
1;3;17;17171;17171;San Felice del Benaco;;BS;0;0;2939.0;2001;20,2156;2002;3012;2002
1;3;17;17172;17172;San Gervasio Bresciano;;BS;0;0;1476.0;2001;10,5028;2002;1569;2002
1;3;17;17173;17173;San Zeno Naviglio;;BS;0;0;3447.0;2001;6,2531;2002;3413;2002
1;3;17;17174;17174;Sarezzo;;BS;0;0;11652.0;2001;17,6790;2002;11883;2002
1;3;17;17175;17175;Saviore dell'Adamello;;BS;0;0;1161.0;2001;84,2669;2002;1132;2002
1;3;17;17176;17176;Sellero;;BS;0;0;1475.0;2001;14,4711;2002;1509;2002
1;3;17;17177;17177;Seniga;;BS;0;0;1573.0;2001;13,5719;2002;1588;2002
1;3;17;17178;17178;Serle;;BS;0;0;2849.0;2001;18,4273;2002;2929;2002
1;3;17;17179;17179;Sirmione;;BS;0;0;6534.0;2001;26,2462;2002;6629;2002
1;3;17;17180;17180;Soiano del Lago;;BS;0;0;1522.0;2001;5,7734;2002;1565;2002
1;3;17;17181;17181;Sonico;;BS;0;0;1208.0;2001;60,8920;2002;1215;2002
1;3;17;17182;17182;Sulzano;;BS;0;0;1467.0;2001;10,4396;2002;1523;2002
1;3;17;17183;17183;Tavernole sul Mella;;BS;0;0;1346.0;2001;19,8075;2002;1360;2002
1;3;17;17184;17184;Temù;;BS;0;0;1010.0;2001;43,2585;2002;1014;2002
1;3;17;17185;17185;Tignale;;BS;0;0;1271.0;2001;45,8545;2002;1264;2002
1;3;17;17186;17186;Torbole Casaglia;;BS;0;0;5113.0;2001;13,4393;2002;5175;2002
1;3;17;17187;17187;Toscolano-Maderno;;BS;0;0;7006.0;2001;58,1714;2002;7227;2002
1;3;17;17188;17188;Travagliato;;BS;0;0;11012.0;2001;17,7358;2002;11213;2002
1;3;17;17189;17189;Tremosine;;BS;0;0;1923.0;2001;72,6938;2002;1953;2002
