Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
1;3;17;17;17202;17202;Vione;;BS;0;0;723;2011;35,2649;2019;657;2019
1;3;17;17;17203;17203;Visano;;BS;0;0;1933;2011;11,2237;2019;1998;2019
1;3;17;17;17204;17204;Vobarno;;BS;0;0;8150;2011;53,2214;2019;8190;2019
1;3;17;17;17205;17205;Zone;;BS;0;0;1091;2011;19,6815;2019;1055;2019
1;3;17;17;17206;17206;Piancogno;;BS;0;0;4679;2011;14,3021;2019;4684;2019
1;3;18;18;18001;18001;Alagna;;PV;0;0;882;2011;8,3442;2019;812;2019
1;3;18;18;18002;18002;Albaredo Arnaboldi;;PV;0;0;225;2011;8,7570;2019;239;2019
1;3;18;18;18003;18003;Albonese;;PV;0;0;565;2011;4,3279;2019;526;2019
1;3;18;18;18004;18004;Albuzzano;;PV;0;0;3355;2011;15,4488;2019;3585;2019
1;3;18;18;18005;18005;Arena Po;;PV;0;0;1625;2011;22,4871;2019;1548;2019
1;3;18;18;18006;18006;Badia Pavese;;PV;0;0;402;2011;5,0572;2019;360;2019
1;3;18;18;18007;18007;Bagnaria;;PV;0;0;675;2011;16,6641;2019;643;2019
1;3;18;18;18008;18008;Barbianello;;PV;0;0;890;2011;11,7124;2019;847;2019
1;3;18;18;18009;18009;Bascapè;;PV;0;0;1715;2011;13,3380;2019;1751;2019
1;3;18;18;18011;18011;Bastida Pancarana;;PV;0;0;1032;2011;12,5000;2019;952;2019
1;3;18;18;18012;18012;Battuda;;PV;0;0;582;2011;7,1426;2019;660;2019
1;3;18;18;18013;18013;Belgioioso;;PV;0;0;6287;2011;24,6867;2019;6208;2019
1;3;18;18;18014;18014;Bereguardo;;PV;0;0;2775;2011;17,8636;2019;2878;2019
1;3;18;18;18015;18015;Borgarello;;PV;0;0;2659;2011;4,8364;2019;2632;2019
1;3;18;18;18016;18016;Borgo Priolo;;PV;0;0;1382;2011;28,8094;2019;1362;2019
1;3;18;18;18017;18017;Borgoratto Mormorolo;;PV;0;0;423;2011;16,1043;2019;409;2019
1;3;18;18;18018;18018;Borgo San Siro;;PV;0;0;1035;2011;17,6391;2019;934;2019
1;3;18;18;18019;18019;Bornasco;;PV;0;0;2589;2011;12,9286;2019;2652;2019
1;3;18;18;18020;18020;Bosnasco;;PV;0;0;633;2011;4,8363;2019;623;2019
1;3;18;18;18021;18021;Brallo di Pregola;;PV;0;0;689;2011;46,1441;2019;534;2019
1;3;18;18;18022;18022;Breme;;PV;0;0;853;2011;18,8137;2019;731;2019
1;3;18;18;18023;18023;Bressana Bottarone;;PV;0;0;3535;2011;12,6873;2019;3477;2019
1;3;18;18;18024;18024;Broni;;PV;0;0;9073;2011;20,8467;2019;9421;2019
1;3;18;18;18025;18025;Calvignano;;PV;0;0;128;2011;6,9837;2019;106;2019
1;3;18;18;18026;18026;Campospinoso;;PV;0;0;990;2011;3,6864;2019;1078;2019
1;3;18;18;18027;18027;Candia Lomellina;;PV;0;0;1636;2011;27,8967;2019;1501;2019
1;3;18;18;18029;18029;Canneto Pavese;;PV;0;0;1423;2011;5,8147;2019;1356;2019
1;3;18;18;18030;18030;Carbonara al Ticino;;PV;0;0;1516;2011;14,7807;2019;1426;2019
1;3;18;18;18031;18031;Casanova Lonati;;PV;0;0;483;2011;4,6302;2019;446;2019
1;3;18;18;18032;18032;Casatisma;;PV;0;0;895;2011;5,4774;2019;875;2019
1;3;18;18;18033;18033;Casei Gerola;;PV;0;0;2500;2011;24,8050;2019;2455;2019
1;3;18;18;18034;18034;Casorate Primo;;PV;0;0;8480;2011;9,7359;2019;8791;2019
1;3;18;18;18035;18035;Cassolnovo;;PV;0;0;6940;2011;31,7358;2019;6878;2019
1;3;18;18;18036;18036;Castana;;PV;0;0;744;2011;5,2772;2019;726;2019
1;3;18;18;18037;18037;Casteggio;;PV;0;0;6836;2011;17,6617;2019;6665;2019
1;3;18;18;18038;18038;Castelletto di Branduzzo;;PV;0;0;1037;2011;11,7724;2019;1038;2019
1;3;18;18;18039;18039;Castello d'Agogna;;PV;0;0;1091;2011;10,7444;2019;1105;2019
1;3;18;18;18040;18040;Castelnovetto;;PV;0;0;624;2011;18,2141;2019;531;2019
1;3;18;18;18041;18041;Cava Manara;;PV;0;0;6586;2011;17,2590;2019;6698;2019
1;3;18;18;18042;18042;Cecima;;PV;0;0;233;2011;10,1244;2019;226;2019
1;3;18;18;18043;18043;Ceranova;;PV;0;0;1894;2011;4,5977;2019;2233;2019
1;3;18;18;18044;18044;Ceretto Lomellina;;PV;0;0;205;2011;7,3786;2019;179;2019
1;3;18;18;18045;18045;Cergnago;;PV;0;0;754;2011;13,5598;2019;704;2019
1;3;18;18;18046;18046;Certosa di Pavia;;PV;0;0;5004;2011;10,8579;2019;5434;2019
1;3;18;18;18047;18047;Cervesina;;PV;0;0;1224;2011;12,4109;2019;1178;2019
1;3;18;18;18048;18048;Chignolo Po;;PV;0;0;3992;2011;23,3884;2019;3915;2019
1;3;18;18;18049;18049;Cigognola;;PV;0;0;1363;2011;7,8757;2019;1298;2019
1;3;18;18;18050;18050;Cilavegna;;PV;0;0;5656;2011;18,0511;2019;5367;2019
1;3;18;18;18051;18051;Codevilla;;PV;0;0;1000;2011;12,9551;2019;955;2019
1;3;18;18;18052;18052;Confienza;;PV;0;0;1671;2011;26,8065;2019;1573;2019
1;3;18;18;18053;18053;Copiano;;PV;0;0;1794;2011;4,3401;2019;1726;2019
1;3;18;18;18054;18054;Corana;;PV;0;0;798;2011;12,8710;2019;770;2019
1;3;18;18;18057;18057;Corvino San Quirico;;PV;0;0;1034;2011;4,3728;2019;1019;2019
1;3;18;18;18058;18058;Costa de' Nobili;;PV;0;0;351;2011;11,8242;2019;391;2019
1;3;18;18;18059;18059;Cozzo;;PV;0;0;371;2011;17,6095;2019;364;2019
1;3;18;18;18060;18060;Cura Carpignano;;PV;0;0;4371;2011;11,0854;2019;4957;2019
1;3;18;18;18061;18061;Dorno;;PV;0;0;4584;2011;30,5665;2019;4556;2019
1;3;18;18;18062;18062;Ferrera Erbognone;;PV;0;0;1121;2011;19,1708;2019;1091;2019
1;3;18;18;18063;18063;Filighera;;PV;0;0;849;2011;8,2478;2019;804;2019
1;3;18;18;18064;18064;Fortunago;;PV;0;0;383;2011;17,8248;2019;356;2019
1;3;18;18;18065;18065;Frascarolo;;PV;0;0;1214;2011;24,1753;2019;1153;2019
1;3;18;18;18066;18066;Galliavola;;PV;0;0;213;2011;9,2313;2019;179;2019
1;3;18;18;18067;18067;Gambarana;;PV;0;0;242;2011;11,7761;2019;205;2019
1;3;18;18;18068;18068;Gambolò;;PV;0;0;9779;2011;51,7030;2019;9789;2019
1;3;18;18;18069;18069;Garlasco;;PV;0;0;9791;2011;39,1760;2019;9559;2019
1;3;18;18;18071;18071;Gerenzago;;PV;0;0;1386;2011;5,4113;2019;1397;2019
1;3;18;18;18072;18072;Giussago;;PV;0;0;5049;2011;24,7226;2019;5281;2019
1;3;18;18;18073;18073;Godiasco Salice Terme;;PV;0;0;3130;2011;20,6103;2019;3234;2019
1;3;18;18;18074;18074;Golferenzo;;PV;0;0;206;2011;4,4207;2019;188;2019
1;3;18;18;18075;18075;Gravellona Lomellina;;PV;0;0;2688;2011;20,3439;2019;2734;2019
1;3;18;18;18076;18076;Gropello Cairoli;;PV;0;0;4592;2011;26,2160;2019;4377;2019
1;3;18;18;18077;18077;Inverno e Monteleone;;PV;0;0;1390;2011;9,6414;2019;1463;2019
1;3;18;18;18078;18078;Landriano;;PV;0;0;5917;2011;15,5872;2019;6363;2019
1;3;18;18;18079;18079;Langosco;;PV;0;0;436;2011;15,8206;2019;356;2019
1;3;18;18;18080;18080;Lardirago;;PV;0;0;1200;2011;5,3416;2019;1144;2019
1;3;18;18;18081;18081;Linarolo;;PV;0;0;2754;2011;13,1660;2019;2805;2019
1;3;18;18;18082;18082;Lirio;;PV;0;0;136;2011;1,7457;2019;124;2019
1;3;18;18;18083;18083;Lomello;;PV;0;0;2295;2011;22,3585;2019;2099;2019
1;3;18;18;18084;18084;Lungavilla;;PV;0;0;2412;2011;6,8204;2019;2436;2019
1;3;18;18;18085;18085;Magherno;;PV;0;0;1690;2011;5,2532;2019;1723;2019
1;3;18;18;18086;18086;Marcignago;;PV;0;0;2440;2011;10,1177;2019;2450;2019
1;3;18;18;18087;18087;Marzano;;PV;0;0;1559;2011;9,2895;2019;1637;2019
1;3;18;18;18088;18088;Mede;;PV;0;0;6912;2011;32,8944;2019;6326;2019
1;3;18;18;18089;18089;Menconico;;PV;0;0;378;2011;28,1384;2019;356;2019
1;3;18;18;18090;18090;Mezzana Bigli;;PV;0;0;1108;2011;19,0204;2019;1048;2019
1;3;18;18;18091;18091;Mezzana Rabattone;;PV;0;0;502;2011;7,0642;2019;471;2019
1;3;18;18;18092;18092;Mezzanino;;PV;0;0;1494;2011;12,5106;2019;1346;2019
1;3;18;18;18093;18093;Miradolo Terme;;PV;0;0;3792;2011;9,5559;2019;3761;2019
1;3;18;18;18094;18094;Montalto Pavese;;PV;0;0;924;2011;19,0651;2019;872;2019
1;3;18;18;18095;18095;Montebello della Battaglia;;PV;0;0;1689;2011;15,7416;2019;1525;2019
1;3;18;18;18096;18096;Montecalvo Versiggia;;PV;0;0;561;2011;11,4035;2019;516;2019
1;3;18;18;18097;18097;Montescano;;PV;0;0;383;2011;2,4046;2019;403;2019
1;3;18;18;18098;18098;Montesegale;;PV;0;0;307;2011;14,9744;2019;271;2019
1;3;18;18;18099;18099;Monticelli Pavese;;PV;0;0;711;2011;20,1925;2019;680;2019
1;3;18;18;18100;18100;Montù Beccaria;;PV;0;0;1722;2011;15,4933;2019;1645;2019
1;3;18;18;18101;18101;Mornico Losana;;PV;0;0;721;2011;8,2991;2019;622;2019
1;3;18;18;18102;18102;Mortara;;PV;0;0;15156;2011;51,9694;2019;15266;2019
1;3;18;18;18103;18103;Nicorvo;;PV;0;0;364;2011;8,0764;2019;284;2019
1;3;18;18;18104;18104;Olevano di Lomellina;;PV;0;0;783;2011;15,3810;2019;716;2019
1;3;18;18;18105;18105;Oliva Gessi;;PV;0;0;173;2011;3,9101;2019;165;2019
1;3;18;18;18106;18106;Ottobiano;;PV;0;0;1181;2011;24,9793;2019;1087;2019
1;3;18;18;18107;18107;Palestro;;PV;0;0;1885;2011;18,8064;2019;1843;2019
1;3;18;18;18108;18108;Pancarana;;PV;0;0;316;2011;6,1018;2019;308;2019
1;3;18;18;18109;18109;Parona;;PV;0;0;1987;2011;9,3012;2019;1912;2019
1;3;18;18;18110;18110;Pavia;;PV;1;0;68280;2011;63,2453;2019;71882;2019
1;3;18;18;18111;18111;Pietra de' Giorgi;;PV;0;0;915;2011;11,2007;2019;800;2019
1;3;18;18;18112;18112;Pieve Albignola;;PV;0;0;916;2011;18,1530;2019;865;2019
1;3;18;18;18113;18113;Pieve del Cairo;;PV;0;0;2108;2011;25,1059;2019;1816;2019
1;3;18;18;18114;18114;Pieve Porto Morone;;PV;0;0;2788;2011;16,3963;2019;2634;2019
1;3;18;18;18115;18115;Pinarolo Po;;PV;0;0;1702;2011;11,3078;2019;1711;2019
1;3;18;18;18116;18116;Pizzale;;PV;0;0;722;2011;7,0903;2019;698;2019
1;3;18;18;18117;18117;Ponte Nizza;;PV;0;0;811;2011;22,9572;2019;781;2019
1;3;18;18;18118;18118;Portalbera;;PV;0;0;1551;2011;4,4798;2019;1474;2019
1;3;18;18;18119;18119;Rea;;PV;0;0;432;2011;2,1597;2019;408;2019
1;3;18;18;18120;18120;Redavalle;;PV;0;0;1056;2011;5,4149;2019;1027;2019
1;3;18;18;18121;18121;Retorbido;;PV;0;0;1506;2011;11,6677;2019;1555;2019
1;3;18;18;18122;18122;Rivanazzano Terme;;PV;0;0;5186;2011;28,9155;2019;5257;2019
1;3;18;18;18123;18123;Robbio;;PV;0;0;6164;2011;40,5407;2019;5805;2019
1;3;18;18;18124;18124;Robecco Pavese;;PV;0;0;569;2011;6,9345;2019;539;2019
1;3;18;18;18125;18125;Rocca de' Giorgi;;PV;0;0;79;2011;10,4966;2019;81;2019
1;3;18;18;18126;18126;Rocca Susella;;PV;0;0;234;2011;12,7641;2019;209;2019
1;3;18;18;18127;18127;Rognano;;PV;0;0;619;2011;9,3647;2019;621;2019
1;3;18;18;18128;18128;Romagnese;;PV;0;0;744;2011;29,7174;2019;634;2019
1;3;18;18;18129;18129;Roncaro;;PV;0;0;1385;2011;5,0510;2019;1549;2019
1;3;18;18;18130;18130;Rosasco;;PV;0;0;638;2011;19,5525;2019;555;2019
1;3;18;18;18131;18131;Rovescala;;PV;0;0;917;2011;8,4128;2019;862;2019
1;3;18;18;18133;18133;San Cipriano Po;;PV;0;0;516;2011;8,5045;2019;482;2019
1;3;18;18;18134;18134;San Damiano al Colle;;PV;0;0;719;2011;6,4309;2019;640;2019
1;3;18;18;18135;18135;San Genesio ed Uniti;;PV;0;0;3788;2011;9,2687;2019;3956;2019
1;3;18;18;18136;18136;San Giorgio di Lomellina;;PV;0;0;1155;2011;25,4521;2019;1055;2019
1;3;18;18;18137;18137;San Martino Siccomario;;PV;0;0;5738;2011;14,2906;2019;6359;2019
1;3;18;18;18138;18138;Sannazzaro de' Burgondi;;PV;0;0;5644;2011;23,3323;2019;5251;2019
1;3;18;18;18139;18139;Santa Cristina e Bissone;;PV;0;0;2028;2011;22,4207;2019;1884;2019
1;3;18;18;18140;18140;Santa Giuletta;;PV;0;0;1685;2011;11,5912;2019;1572;2019
1;3;18;18;18141;18141;Sant'Alessio con Vialone;;PV;0;0;840;2011;6,5572;2019;964;2019
1;3;18;18;18142;18142;Santa Margherita di Staffora;;PV;0;0;513;2011;36,9011;2019;474;2019
1;3;18;18;18143;18143;Santa Maria della Versa;;PV;0;0;2476;2011;18,4738;2019;2284;2019
1;3;18;18;18144;18144;Sant'Angelo Lomellina;;PV;0;0;864;2011;10,4973;2019;777;2019
1;3;18;18;18145;18145;San Zenone al Po;;PV;0;0;598;2011;6,8927;2019;542;2019
1;3;18;18;18146;18146;Sartirana Lomellina;;PV;0;0;1760;2011;29,5419;2019;1532;2019
1;3;18;18;18147;18147;Scaldasole;;PV;0;0;967;2011;11,5741;2019;878;2019
1;3;18;18;18148;18148;Semiana;;PV;0;0;257;2011;9,7208;2019;203;2019
1;3;18;18;18149;18149;Silvano Pietra;;PV;0;0;680;2011;13,6711;2019;657;2019
1;3;18;18;18150;18150;Siziano;;PV;0;0;5807;2011;11,7879;2019;6215;2019
1;3;18;18;18151;18151;Sommo;;PV;0;0;1146;2011;14,8724;2019;1163;2019
1;3;18;18;18152;18152;Spessa;;PV;0;0;602;2011;12,2314;2019;524;2019
1;3;18;18;18153;18153;Stradella;;PV;0;0;11639;2011;18,8352;2019;11689;2019
1;3;18;18;18154;18154;Suardi;;PV;0;0;651;2011;9,8480;2019;613;2019
1;3;18;18;18155;18155;Torrazza Coste;;PV;0;0;1693;2011;16,2281;2019;1605;2019
1;3;18;18;18156;18156;Torre Beretti e Castellaro;;PV;0;0;588;2011;17,6600;2019;544;2019
1;3;18;18;18157;18157;Torre d'Arese;;PV;0;0;977;2011;4,4934;2019;929;2019
1;3;18;18;18158;18158;Torre de' Negri;;PV;0;0;347;2011;4,0091;2019;316;2019
1;3;18;18;18159;18159;Torre d'Isola;;PV;0;0;2395;2011;16,4385;2019;2397;2019
1;3;18;18;18160;18160;Torrevecchia Pia;;PV;0;0;3427;2011;16,5019;2019;3512;2019
1;3;18;18;18161;18161;Torricella Verzate;;PV;0;0;837;2011;3,6271;2019;820;2019
1;3;18;18;18162;18162;Travacò Siccomario;;PV;0;0;4361;2011;17,0449;2019;4423;2019
1;3;18;18;18163;18163;Trivolzio;;PV;0;0;2036;2011;3,8312;2019;2313;2019
1;3;18;18;18164;18164;Tromello;;PV;0;0;3828;2011;35,4982;2019;3706;2019
1;3;18;18;18165;18165;Trovo;;PV;0;0;1023;2011;8,1549;2019;1016;2019
1;3;18;18;18166;18166;Val di Nizza;;PV;0;0;655;2011;29,6826;2019;590;2019
1;3;18;18;18167;18167;Valeggio;;PV;0;0;236;2011;9,8538;2019;209;2019
1;3;18;18;18168;18168;Valle Lomellina;;PV;0;0;2153;2011;27,2357;2019;2104;2019
1;3;18;18;18169;18169;Valle Salimbene;;PV;0;0;1537;2011;7,1611;2019;1465;2019
1;3;18;18;18171;18171;Varzi;;PV;0;0;3405;2011;57,6150;2019;3119;2019
1;3;18;18;18172;18172;Velezzo Lomellina;;PV;0;0;101;2011;8,1723;2019;98;2019
1;3;18;18;18173;18173;Vellezzo Bellini;;PV;0;0;3066;2011;8,1961;2019;3328;2019
1;3;18;18;18174;18174;Verretto;;PV;0;0;386;2011;2,7086;2019;374;2019
1;3;18;18;18175;18175;Verrua Po;;PV;0;0;1319;2011;11,4404;2019;1241;2019
1;3;18;18;18176;18176;Vidigulfo;;PV;0;0;5933;2011;16,1425;2019;6494;2019
1;3;18;18;18177;18177;Vigevano;;PV;0;0;60109;2011;81,3639;2019;62969;2019
1;3;18;18;18178;18178;Villa Biscossi;;PV;0;0;75;2011;4,8781;2019;64;2019
1;3;18;18;18179;18179;Villanova d'Ardenghi;;PV;0;0;770;2011;6,6085;2019;776;2019
1;3;18;18;18180;18180;Villanterio;;PV;0;0;3153;2011;14,7674;2019;3364;2019
1;3;18;18;18181;18181;Vistarino;;PV;0;0;1546;2011;9,4896;2019;1537;2019
1;3;18;18;18182;18182;Voghera;;PV;0;0;38174;2011;63,4415;2019;39006;2019
1;3;18;18;18183;18183;Volpara;;PV;0;0;133;2011;3,7730;2019;120;2019
1;3;18;18;18184;18184;Zavattarello;;PV;0;0;1036;2011;28,4013;2019;976;2019
1;3;18;18;18185;18185;Zeccone;;PV;0;0;1696;2011;5,5293;2019;1684;2019
1;3;18;18;18186;18186;Zeme;;PV;0;0;1082;2011;24,5828;2019;985;2019
1;3;18;18;18187;18187;Zenevredo;;PV;0;0;478;2011;5,4037;2019;474;2019
1;3;18;18;18188;18188;Zerbo;;PV;0;0;445;2011;6,3614;2019;391;2019
1;3;18;18;18189;18189;Zerbolò;;PV;0;0;1653;2011;37,1915;2019;1715;2019
1;3;18;18;18190;18190;Zinasco;;PV;0;0;3223;2011;29,7366;2019;3133;2019
1;3;18;18;18191;18191;Cornale e Bastida;;PV;0;0;895;2011;3,8218;2019;847;2019
1;3;18;18;18192;18192;Corteolona e Genzone;;PV;0;0;2490;2011;14,0864;2019;2507;2019
1;3;18;18;18193;18193;Colli Verdi;;PV;0;0;1156;2011;41,2469;2019;1074;2019
1;3;19;19;19001;19001;Acquanegra Cremonese;;CR;0;0;1302;2011;9,2161;2019;1153;2019
1;3;19;19;19002;19002;Agnadello;;CR;0;0;3757;2011;12,0775;2019;3885;2019
1;3;19;19;19003;19003;Annicco;;CR;0;0;2075;2011;19,1983;2019;1992;2019
1;3;19;19;19004;19004;Azzanello;;CR;0;0;717;2011;11,1210;2019;601;2019
1;3;19;19;19005;19005;Bagnolo Cremasco;;CR;0;0;4788;2011;10,3878;2019;4870;2019
1;3;19;19;19006;19006;Bonemerse;;CR;0;0;1485;2011;5,9007;2019;1457;2019
1;3;19;19;19007;19007;Bordolano;;CR;0;0;621;2011;8,1424;2019;573;2019
1;3;19;19;19009;19009;Calvatone;;CR;0;0;1260;2011;13,6997;2019;1164;2019
1;3;19;19;19010;19010;Camisano;;CR;0;0;1303;2011;10,9506;2019;1233;2019
1;3;19;19;19011;19011;Campagnola Cremasca;;CR;0;0;683;2011;4,6407;2019;672;2019
1;3;19;19;19012;19012;Capergnanica;;CR;0;0;2095;2011;6,8381;2019;2166;2019
1;3;19;19;19013;19013;Cappella Cantone;;CR;0;0;577;2011;13,1471;2019;546;2019
1;3;19;19;19014;19014;Cappella de' Picenardi;;CR;0;0;439;2011;14,1977;2019;419;2019
1;3;19;19;19015;19015;Capralba;;CR;0;0;2452;2011;13,4543;2019;2313;2019
1;3;19;19;19016;19016;Casalbuttano ed Uniti;;CR;0;0;4103;2011;22,8750;2019;3790;2019
1;3;19;19;19017;19017;Casale Cremasco-Vidolasco;;CR;0;0;1826;2011;9,1935;2019;1864;2019
1;3;19;19;19018;19018;Casaletto Ceredano;;CR;0;0;1180;2011;6,5180;2019;1142;2019
1;3;19;19;19019;19019;Casaletto di Sopra;;CR;0;0;548;2011;8,6570;2019;515;2019
1;3;19;19;19020;19020;Casaletto Vaprio;;CR;0;0;1761;2011;5,4019;2019;1817;2019
1;3;19;19;19021;19021;Casalmaggiore;;CR;0;0;15111;2011;64,5301;2019;15406;2019
1;3;19;19;19022;19022;Casalmorano;;CR;0;0;1680;2011;12,2823;2019;1624;2019
1;3;19;19;19023;19023;Casteldidone;;CR;0;0;576;2011;10,7893;2019;566;2019
1;3;19;19;19024;19024;Castel Gabbiano;;CR;0;0;455;2011;5,7876;2019;444;2019
1;3;19;19;19025;19025;Castelleone;;CR;0;0;9506;2011;45,0774;2019;9368;2019
1;3;19;19;19026;19026;Castelverde;;CR;0;0;5651;2011;30,8909;2019;5585;2019
1;3;19;19;19027;19027;Castelvisconti;;CR;0;0;330;2011;9,7571;2019;306;2019
1;3;19;19;19028;19028;Cella Dati;;CR;0;0;553;2011;18,9178;2019;478;2019
1;3;19;19;19029;19029;Chieve;;CR;0;0;2240;2011;6,1934;2019;2271;2019
1;3;19;19;19030;19030;Cicognolo;;CR;0;0;955;2011;6,9629;2019;893;2019
1;3;19;19;19031;19031;Cingia de' Botti;;CR;0;0;1371;2011;14,3599;2019;1191;2019
1;3;19;19;19032;19032;Corte de' Cortesi con Cignone;;CR;0;0;1123;2011;12,8526;2019;1075;2019
1;3;19;19;19033;19033;Corte de' Frati;;CR;0;0;1423;2011;20,4080;2019;1348;2019
1;3;19;19;19034;19034;Credera Rubbiano;;CR;0;0;1645;2011;14,1284;2019;1565;2019
1;3;19;19;19035;19035;Crema;;CR;0;0;33091;2011;34,5182;2019;34504;2019
1;3;19;19;19036;19036;Cremona;;CR;1;0;69589;2011;70,4916;2019;72399;2019
1;3;19;19;19037;19037;Cremosano;;CR;0;0;1580;2011;5,7577;2019;1727;2019
1;3;19;19;19038;19038;Crotta d'Adda;;CR;0;0;654;2011;12,9377;2019;635;2019
1;3;19;19;19039;19039;Cumignano sul Naviglio;;CR;0;0;447;2011;6,7740;2019;432;2019
1;3;19;19;19040;19040;Derovere;;CR;0;0;310;2011;9,9906;2019;302;2019
1;3;19;19;19041;19041;Dovera;;CR;0;0;3865;2011;20,6525;2019;3748;2019
1;3;19;19;19043;19043;Fiesco;;CR;0;0;1200;2011;8,1938;2019;1213;2019
1;3;19;19;19044;19044;Formigara;;CR;0;0;1116;2011;12,6430;2019;1037;2019
1;3;19;19;19045;19045;Gabbioneta-Binanuova;;CR;0;0;899;2011;15,7072;2019;877;2019
1;3;19;19;19046;19046;Gadesco-Pieve Delmona;;CR;0;0;2015;2011;17,1013;2019;1910;2019
1;3;19;19;19047;19047;Genivolta;;CR;0;0;1178;2011;18,5732;2019;1140;2019
1;3;19;19;19048;19048;Gerre de' Caprioli;;CR;0;0;1283;2011;7,7187;2019;1331;2019
1;3;19;19;19049;19049;Gombito;;CR;0;0;636;2011;9,2764;2019;624;2019
1;3;19;19;19050;19050;Grontardo;;CR;0;0;1469;2011;12,2582;2019;1502;2019
1;3;19;19;19051;19051;Grumello Cremonese ed Uniti;;CR;0;0;1873;2011;22,2897;2019;1717;2019
1;3;19;19;19052;19052;Gussola;;CR;0;0;2873;2011;25,2261;2019;2688;2019
1;3;19;19;19053;19053;Isola Dovarese;;CR;0;0;1231;2011;9,4655;2019;1134;2019
1;3;19;19;19054;19054;Izano;;CR;0;0;2068;2011;6,1916;2019;1958;2019
1;3;19;19;19055;19055;Madignano;;CR;0;0;2931;2011;10,7616;2019;2818;2019
1;3;19;19;19056;19056;Malagnino;;CR;0;0;1525;2011;10,8226;2019;1712;2019
1;3;19;19;19057;19057;Martignana di Po;;CR;0;0;1893;2011;14,9198;2019;2066;2019
1;3;19;19;19058;19058;Monte Cremasco;;CR;0;0;2356;2011;2,3428;2019;2269;2019
1;3;19;19;19059;19059;Montodine;;CR;0;0;2606;2011;11,3943;2019;2493;2019
1;3;19;19;19060;19060;Moscazzano;;CR;0;0;822;2011;8,1532;2019;747;2019
1;3;19;19;19061;19061;Motta Baluffi;;CR;0;0;980;2011;16,4676;2019;833;2019
1;3;19;19;19062;19062;Offanengo;;CR;0;0;5869;2011;12,5835;2019;5988;2019
1;3;19;19;19063;19063;Olmeneta;;CR;0;0;967;2011;9,1541;2019;929;2019
1;3;19;19;19064;19064;Ostiano;;CR;0;0;3020;2011;19,4890;2019;2800;2019
1;3;19;19;19065;19065;Paderno Ponchielli;;CR;0;0;1480;2011;23,9619;2019;1385;2019
1;3;19;19;19066;19066;Palazzo Pignano;;CR;0;0;3848;2011;8,8208;2019;3819;2019
1;3;19;19;19067;19067;Pandino;;CR;0;0;8885;2011;22,2953;2019;8878;2019
1;3;19;19;19068;19068;Persico Dosimo;;CR;0;0;3372;2011;20,6076;2019;3351;2019
1;3;19;19;19069;19069;Pescarolo ed Uniti;;CR;0;0;1608;2011;16,5434;2019;1510;2019
1;3;19;19;19070;19070;Pessina Cremonese;;CR;0;0;673;2011;22,0166;2019;605;2019
1;3;19;19;19072;19072;Pianengo;;CR;0;0;2561;2011;5,7631;2019;2501;2019
1;3;19;19;19073;19073;Pieranica;;CR;0;0;1152;2011;2,7288;2019;1120;2019
1;3;19;19;19074;19074;Pieve d'Olmi;;CR;0;0;1295;2011;19,4371;2019;1265;2019
1;3;19;19;19075;19075;Pieve San Giacomo;;CR;0;0;1624;2011;14,8500;2019;1589;2019
1;3;19;19;19076;19076;Pizzighettone;;CR;0;0;6703;2011;32,0610;2019;6362;2019
1;3;19;19;19077;19077;Pozzaglio ed Uniti;;CR;0;0;1471;2011;20,4015;2019;1433;2019
1;3;19;19;19078;19078;Quintano;;CR;0;0;910;2011;2,8622;2019;888;2019
1;3;19;19;19079;19079;Ricengo;;CR;0;0;1770;2011;12,5383;2019;1757;2019
1;3;19;19;19080;19080;Ripalta Arpina;;CR;0;0;1055;2011;6,9564;2019;1000;2019
1;3;19;19;19081;19081;Ripalta Cremasca;;CR;0;0;3394;2011;11,7794;2019;3372;2019
1;3;19;19;19082;19082;Ripalta Guerina;;CR;0;0;535;2011;2,9739;2019;527;2019
1;3;19;19;19083;19083;Rivarolo del Re ed Uniti;;CR;0;0;2077;2011;27,3332;2019;1867;2019
1;3;19;19;19084;19084;Rivolta d'Adda;;CR;0;0;7918;2011;30,4011;2019;7978;2019
1;3;19;19;19085;19085;Robecco d'Oglio;;CR;0;0;2438;2011;17,9631;2019;2285;2019
1;3;19;19;19086;19086;Romanengo;;CR;0;0;3021;2011;15,0470;2019;3114;2019
1;3;19;19;19087;19087;Salvirola;;CR;0;0;1169;2011;7,3647;2019;1139;2019
1;3;19;19;19088;19088;San Bassano;;CR;0;0;2207;2011;13,9264;2019;2175;2019
1;3;19;19;19089;19089;San Daniele Po;;CR;0;0;1419;2011;22,6817;2019;1319;2019
1;3;19;19;19090;19090;San Giovanni in Croce;;CR;0;0;1875;2011;16,2144;2019;1897;2019
1;3;19;19;19091;19091;San Martino del Lago;;CR;0;0;473;2011;10,3799;2019;405;2019
1;3;19;19;19092;19092;Scandolara Ravara;;CR;0;0;1466;2011;17,0761;2019;1323;2019
